point_id,cluster,outlier_score,rating,parent_asin,asin,x,y
152695,-1,,5.0,B0936TJ3F6,B08L3TMM2X,0.072885916,0.005130207
152696,-1,,2.0,B09J4RLBLH,B09J4RLBLH,-0.13022509,-0.022742577
152697,-1,,5.0,B0973STTP8,B08Z2823K3,0.094711035,0.08677604
152698,-1,,3.0,B09D2YGB4L,B08W4WX9MH,-0.18676296,0.093666576
152699,-1,,5.0,B08741MW5Z,B07XNNLN9N,-0.21304694,0.017656866
152700,-1,,5.0,B07T63X5FQ,B07T2SKSS6,0.04352936,0.06115859
152701,11,0.0,5.0,B0BGNG1294,B014I8SSD0,0.32235557,-0.21669334
152702,-1,,5.0,B0C2WWCBSG,B07CVL2D2S,0.17137364,-0.0014141686
152703,-1,,5.0,B08JPHJX5S,B017P34W6C,0.20881757,0.056635574
152704,-1,,5.0,B0BMDNNH23,B07ZV6FHWF,0.104822315,-0.104641795
152705,-1,,5.0,B079M8L41J,B079M8L41J,-0.08985362,0.123684645
152706,-1,,5.0,B0BN74ZJDK,B00JX1ZS5O,0.05028429,-0.15938012
152707,-1,,5.0,B0B59QBY9G,B0791H74NT,0.0002915673,-0.09525718
152708,-1,,5.0,0062970704,0062970704,0.15601632,0.121827185
152709,-1,,5.0,B07V2DMFM6,B07D6ZVP8G,-0.061543085,0.18524766
152710,-1,,4.0,B07Q9JFRV6,B07Q9JFRV6,0.14481992,-0.27777305
152711,-1,,1.0,B07Q6LKZ1T,B07Q6LKZ1T,-0.43237042,0.010531396
152712,-1,,5.0,B07M8PQWQZ,B07M8PQWQZ,-0.13079157,0.09368167
152713,-1,,4.0,B075LX7S6B,B01NCAUMN8,0.1258803,-0.039043937
152714,-1,,4.0,B01MTF2Z37,B01NGTRMNR,0.14787123,0.058737993
152715,-1,,5.0,B08L9F82N4,B01NBH6OIN,0.17617956,-0.09540339
152716,-1,,5.0,B011BRUOMO,B010Q57T02,0.08597427,-0.0719065
152717,-1,,5.0,B009IPFOFO,B009IPFOFO,0.07618493,0.006035395
152718,-1,,5.0,B007SX7JRE,B007SX7JRE,0.22676072,-0.15130521
152719,-1,,4.0,B008GAT8EU,B00JT0EGPW,-0.0051854067,-0.12069619
152720,2,0.0012075326775328591,2.0,B00BQU11JW,B00BQU11JW,0.06912032,0.16447416
152721,-1,,4.0,B083JFTZMN,B004FHO5Y6,0.11095833,-0.057895035
152722,-1,,5.0,B00I0C57BM,B005F9QEQK,0.11366673,0.032012668
152723,-1,,2.0,B005DJNRQM,B005DJNRQM,0.036449507,0.12954517
152724,-1,,5.0,B00CWEG5H4,B00CWEG5H4,-0.1599085,-0.047202013
152725,-1,,1.0,B000F5JHSQ,B000F5JHSQ,0.14409435,-0.3635244
152726,-1,,5.0,B07NXJN1QW,B00EZ9XKCM,-0.42692095,-0.16257194
152727,-1,,5.0,B00KK8ZLEC,B00KK8ZLEC,-0.5872506,-0.029252747
152728,-1,,1.0,B00UHIN6E2,B009A6PJKQ,0.13978703,-0.39555284
152729,-1,,5.0,B004XC6GJ0,B004XC6GJ0,-0.086990215,-0.21978784
152730,-1,,5.0,B00EHDZMAY,B00EHDZMAY,-0.037012048,0.13696483
152731,-1,,4.0,B01N0H8WUZ,B00FB465IG,0.0655039,-0.1412782
152732,-1,,4.0,B07QCRCP2R,B003US4L4K,0.049772568,0.17943808
152733,-1,,5.0,B00IVPU786,B00IVPU786,0.0145081505,-0.0982633
152734,-1,,5.0,B00DYQYITG,B00DYQYITG,0.10091173,0.19375895
152735,-1,,5.0,B00D8YYT3O,B00D8YYT3O,0.007640522,0.04441107
152736,-1,,5.0,B07C5QRJZD,B00BEWF4R2,-0.004614264,-0.27909532
152737,-1,,5.0,B00FL4EWEK,B00FL4EWEK,-0.009145569,-0.44808006
152738,4,0.009103389835253595,4.0,B00061NL9K,B00061NL9K,0.01144132,0.44843292
152739,-1,,5.0,B00U0WG6ZG,B0095ONNTC,0.056521367,0.088135526
152740,-1,,5.0,B08YWPJJVZ,B08H8SBMMP,0.030944325,0.40923607
152741,-1,,4.0,B00G5N0ZZQ,B00G5N0ZZQ,0.095469244,0.30484995
152742,-1,,1.0,B01N2OGTBN,B01N2OGTBN,0.00089624524,-0.0991074
152743,-1,,5.0,B098GGJJPL,B0759DKJVT,-0.40080976,-0.050099097
152744,-1,,3.0,B00UIYQ57U,B00UIYQ57U,0.17862907,0.22218561
152745,-1,,4.0,B01LXC8L9W,B01LXC8L9W,-0.2077696,0.22480717
152746,-1,,5.0,B0BVBDXFHM,B079JLY5M5,0.01960979,-0.23950309
152747,-1,,5.0,B07BTS6H4W,B07BTS6H4W,0.06588133,0.27021244
152748,-1,,5.0,B07CHC71M2,B07CJRMFKN,0.0872948,0.35470906
152749,-1,,4.0,B0781VC53L,B01H6Q03IY,0.0060069263,0.14693063
152750,-1,,5.0,B07S764D9V,B003ELYQGG,-0.43737072,-0.06791322
152751,-1,,5.0,B007JZ4XTS,B007JZ4XTS,0.045453772,-0.15962262
152752,-1,,5.0,B00JD8BN3S,B00JD8BN3S,-0.08996677,0.4954292
152753,-1,,5.0,B000092YPR,B000092YPR,-0.4284941,-2.071634e-05
152754,-1,,5.0,B00G537M7K,B00G537M7K,-0.023034759,-0.11688117
152755,-1,,5.0,B0026NZ3CE,B0026NZ3CE,0.08416434,-0.08856529
152756,-1,,5.0,B07CLBNM1C,B015NBTNHQ,-0.09339256,-0.025384266
152757,-1,,5.0,B0077SAYY0,B0077SAYY0,-0.078961305,0.35543093
152758,-1,,5.0,B01GC42TX8,B01GC42TX8,0.07721081,0.16184454
152759,-1,,1.0,B076DCZMLK,B076DCZMLK,-0.15472034,-0.35851303
152760,-1,,5.0,B002CXEJAA,B002CXEJAA,0.32588798,-0.28150722
152761,-1,,4.0,B081NF9V72,B081NF9V72,-0.5981882,-0.035787318
152762,-1,,5.0,B098HS1NDV,B003IWFS0Y,0.19622827,0.066934854
152763,-1,,5.0,B00XZ1PF4W,B00XZ1PF4W,0.038465217,0.4799265
152764,-1,,5.0,B00COJLBUI,B00COJLBUI,0.07604663,-0.2785168
152765,-1,,5.0,B00L0YLRUW,B00L0YLRUW,0.0072628856,-0.38081136
152766,-1,,5.0,B09ZCFHLYJ,B000FU2AMG,0.10782489,0.020592395
152767,-1,,5.0,B008MB719C,B008MB719C,0.1350525,0.016210657
152768,-1,,5.0,B01FU08V64,B005EOWBKE,-0.09854097,0.27474472
152769,-1,,5.0,B00IIEICNC,B00DVKORYG,-0.2697844,0.11402531
152770,-1,,5.0,B0015A6YN6,B0015A6YN6,0.21011016,-0.050250985
152771,-1,,1.0,B081F49T7C,B07ZKJQN6K,0.1330241,-0.07862
152772,-1,,4.0,B07F8KPBBL,B07F8KPBBL,-0.0233377,0.06723617
152773,-1,,1.0,B07P374FF3,B01GEW27DA,0.1535187,-0.032383353
152774,-1,,1.0,B00F32ZB68,B00F32ZB68,0.054842453,-0.08666642
152775,-1,,1.0,B004V93166,B004V93166,0.107399754,0.28177464
152776,-1,,5.0,B09YD3X8C9,B06XQX2H9D,0.12077542,-0.21493053
152777,-1,,5.0,B07R2KHMVX,B07R2KHMVX,0.038406014,0.22549307
152778,-1,,5.0,B0BM56T3Z4,B00XXPYOJW,0.12793648,-0.22138955
152779,-1,,5.0,B073HY5NBR,B073HY5NBR,0.0045288876,0.21539187
152780,-1,,5.0,B0C6G2STLP,B00ZUPOF7Y,-0.023284368,-0.22917116
152781,-1,,5.0,B01I6XG4ZW,B01I6XG4ZW,0.05777153,0.2770768
152782,-1,,5.0,B087DPYNYP,B07WDDT3G5,0.21108842,0.09713647
152783,-1,,5.0,B07P374FF3,B01J90OCNM,-0.1674622,0.13472319
152784,-1,,5.0,B00AZIE1C0,B00AZIE1C0,0.29833668,-0.20057422
152785,-1,,5.0,B0B9HN54L5,B07H4YTL2B,0.21751362,-0.010559077
152786,-1,,5.0,B07W124XXK,B07W124XXK,0.082279265,0.09594889
152787,-1,,5.0,B09P1SJLLK,B017XAMPV6,0.07063216,0.3113489
152788,-1,,1.0,B00W8FN03Y,B00W8FN03Y,0.14736806,-0.14925352
152789,-1,,1.0,B00BW6LW7G,B00BW6LW7G,0.0014239922,0.053151317
152790,14,0.0,5.0,B08N1DF9BX,B000OOYECC,0.2932536,-0.006351188
152791,-1,,4.0,B00IAA5BSS,B00IAA5BSS,0.14481601,-0.020477291
152792,-1,,5.0,B0007QKN6S,B0007QKN22,0.08396637,0.079085276
152793,-1,,5.0,B01IU2X81C,B01BV2KWD0,0.04178154,0.33186734
152794,-1,,4.0,B0B9FS3WLP,B07RPZ3DQG,-0.0040822066,0.42630407
152795,-1,,5.0,B00J6NC9UQ,B00J6NC9UQ,0.027971435,0.44245684
152796,-1,,5.0,B01EKSOZIA,B01EKSOZIA,0.11362832,0.23113063
152797,-1,,5.0,B08YFJYD5Z,B08BX8CW9V,-0.27344358,0.01165713
152798,-1,,5.0,B07PXGQC1Q,B07PXGQC1Q,-0.39930224,-0.11994286
152799,-1,,5.0,B07CKVBWNY,B07CKVBWNY,-0.16390541,-0.28804103
152800,-1,,5.0,B01LOORNLY,B01LOORNLY,-0.00569617,0.04989901
152801,-1,,1.0,B00U3FPN4U,B00U3FPN4U,0.20475414,-0.26888594
152802,-1,,4.0,B01KSCZHQG,B01KSCZHQG,0.06757502,-0.15193291
152803,-1,,3.0,B088CZR6TY,B088CZR6TY,-0.4866168,-0.095714554
152804,-1,,4.0,B09HRD9X5P,B01HETFQKS,-0.24055034,-0.11873148
152805,-1,,4.0,B0BRZG5TK4,B08GYG5SVQ,0.09424271,-0.039960854
152806,-1,,5.0,B08KRC18S8,B07MWCNR3W,-0.36867896,0.05622354
152807,-1,,5.0,B00BHV0IHQ,B0060IG460,-0.35078174,-0.041746974
152808,-1,,5.0,B07D39HGJW,B07D39HGJW,-0.24585068,-0.12951022
152809,-1,,3.0,B07FMRD1RV,B07FMRD1RV,-0.14308646,-0.31942645
152810,-1,,5.0,B01M32EGQ8,B01M32EGQ8,-0.30741534,0.042607706
152811,-1,,4.0,B07NW6Z16J,B07NW6Z16J,-0.43780914,-0.0144021325
152812,-1,,5.0,B01M7XW95M,B01CRYWVG2,-0.4145445,-0.06470393
152813,-1,,4.0,B07MZZG5M2,B07G3D2C8S,-0.30125493,-0.11331254
152814,-1,,4.0,B07CLHGV2S,B07CLHGV2S,-0.30578864,-0.16170916
152815,-1,,1.0,B0751831TV,B0751831TV,0.03564514,-0.19545105
152816,-1,,1.0,B07957RVZ1,B07957RVZ1,-0.44506842,-0.19561233
152817,-1,,5.0,B07D8J8CJ9,B07D8J8CJ9,-0.34951168,-0.31090593
152818,-1,,1.0,B00CKYVYI6,B00CKYVYI6,-0.4494714,-0.14638388
152819,-1,,5.0,B008O37ICI,B008O37ICI,-0.36605483,-0.18295589
152820,-1,,5.0,B018UWWMH8,B018UWWMH8,0.15484071,-0.061019093
152821,-1,,5.0,B0BG4KCJSZ,B01N32N5DD,-0.4532087,-0.08446273
152822,-1,,3.0,B0157DKAU4,B0157DKAU4,-0.33012667,-0.18309185
152823,-1,,5.0,B00T2CCSZM,B018M8YEX0,-0.1100126,-0.12057611
152824,-1,,5.0,B00CRQUKQ4,B00CRQUKQ4,0.010641046,0.22584698
152825,-1,,5.0,B01L1IIF1K,B01L1IIF1K,-0.35951358,-0.08108797
152826,-1,,1.0,B01N4V4X5M,B01N4V4X5M,-0.2876212,-0.29683957
152827,-1,,5.0,B01BE1EEEG,B01BE1EEEG,-0.45980543,0.06620302
152828,-1,,5.0,B07BLMRW7N,B013HHB2WM,0.021330375,0.39852342
152829,-1,,2.0,B01BDX1IVW,B01BDX1IVW,-0.4023534,-0.18976524
152830,-1,,4.0,B01L6L3JXG,B01L6L3JXG,-0.5516674,0.0027716495
152831,-1,,5.0,B01K8B8YA8,B015TJD0Y4,-0.29912847,-0.050211143
152832,-1,,3.0,B07C1RSV9C,B004YEBK66,-0.26668766,-0.023005225
152833,-1,,5.0,B07N17LJJ6,B01IMKEMC6,0.04066135,0.09319635
152834,-1,,5.0,B07M87MHHD,B00ID1ILSG,0.18699262,0.27663267
152835,-1,,5.0,B07BSVLHYD,B00IJPLMQO,0.16575217,0.21552888
152836,-1,,5.0,B00KF4E83G,B00KF4E83G,0.032953,0.011760861
152837,-1,,5.0,B00XIOSFYI,B002M78J9S,-0.105373986,-0.11864382
152838,-1,,5.0,B00009EHJV,B00009EHJV,0.00046456978,-0.19095878
152839,-1,,5.0,B00U14INHC,B00C2AMK2M,0.01192202,0.00016203336
152840,-1,,5.0,B00FGI3CBU,B00FGI3CBU,0.012992084,0.33465064
152841,-1,,5.0,B00GG2DRA6,B00GG2DRA6,0.10382893,0.34066233
152842,-1,,5.0,B00PF9CK1S,B00PF9CK1S,-0.014927592,0.19005494
152843,-1,,1.0,B00D38XF6M,B00BWYRF7E,-0.06124173,-0.06468433
152844,-1,,5.0,B0018P7WZ2,B0018P7WZ2,-0.22357059,-0.07340391
152845,-1,,4.0,B00ABAWHJ6,B00ABAWHJ6,-0.10969106,-0.3910862
152846,-1,,5.0,B0BB6RBYJ6,B000JE9LD4,-0.047127955,9.954721e-05
152847,-1,,5.0,B0000AI0N1,B0000AI0N1,-0.1239719,0.24765602
152848,-1,,5.0,B002G392ZI,B002G392ZI,0.13207403,0.12063992
152849,-1,,5.0,B00GFNH9H8,B002NU5V4A,-0.075733446,0.21575105
152850,-1,,5.0,B075QNY676,B07GFNHSWP,0.08985438,0.43623564
152851,-1,,5.0,B09DKHYLSH,B09DKHYLSH,0.047580507,0.2167598
152852,-1,,5.0,B01LZT1SFJ,B01LZT1SFJ,0.23329341,0.10951334
152853,-1,,5.0,B08XPWDSWW,B07VT7DD48,-0.13750201,0.25431898
152854,-1,,5.0,B07C5V4DYR,B07C5V4DYR,0.10976731,0.03449838
152855,19,0.0,5.0,B07L73HRG3,B07L73HRG3,0.34623152,-0.02786097
152856,19,,5.0,B07CTTYDYJ,B07CTTYDYJ,0.3462314,-0.027860971
152857,-1,,2.0,B087G2TQDQ,B076Z7JT5J,0.17259228,0.00702421
152858,-1,,5.0,B08D7JPKLZ,B07N8RPRF7,0.09106964,-0.0700507
152859,-1,,4.0,B07YVNPLDY,B07YVNPLDY,0.15293553,0.034952395
152860,-1,,4.0,B07BLX8426,B07BLX8426,0.028056415,0.19254896
152861,-1,,5.0,B01N4P9UTB,B01N4P9UTB,0.03273937,-0.042708725
152862,-1,,5.0,B07J4Q48X8,B07JF8DX98,-0.24165559,0.14490804
152863,-1,,5.0,B01EUC7NPI,B01EUC7NPI,0.12771887,0.070975944
152864,-1,,5.0,B002RL8ICC,B002RL8ICC,0.077133134,-0.22657236
152865,-1,,5.0,B07GXDLJP9,B0145OQXCK,0.2367051,-0.23702423
152866,-1,,5.0,B07DC3TSMZ,B013G0P2AI,0.06360164,0.44055173
152867,-1,,5.0,B0BTLKX2JK,B0BSVNJVWH,0.081289716,0.33951882
152868,-1,,5.0,B0914JJFGM,B08Y72PY3B,-0.14200315,0.3511738
152869,-1,,5.0,B0BCQZ4TPN,B07S2F3SMK,-0.4323687,-0.12650622
152870,-1,,5.0,B091CGGZ7H,B091CGGZ7H,0.09028493,0.056578614
152871,-1,,5.0,B0BSFNX8FS,B0792NSF7M,-0.19299498,-0.0034936853
152872,-1,,4.0,B08QRYTPGH,B08QRYTPGH,-0.28506628,-0.12469737
152873,-1,,5.0,B08FR6WQKZ,B08FR6WQKZ,-0.026776157,0.07967022
152874,-1,,5.0,B08TX4PT88,B07SQD723P,-0.08875353,0.1211676
152875,-1,,5.0,B0C3YTPTH8,B08BYFYP8R,0.006162651,-0.023989456
152876,-1,,5.0,B07FQ94LV7,B07FQ94LV7,0.021275876,-0.016128086
152877,-1,,5.0,B00JHAJNO8,B00JHAJNO8,-0.45573646,-0.06321843
152878,-1,,5.0,B07QN28K14,B00KO5NS64,-0.06825474,0.04742136
152879,-1,,5.0,B0045I85FA,B0045I85FA,0.0061797723,-0.07295612
152880,-1,,5.0,B07D1XGQHJ,B001MSZBNA,0.011049792,-0.19068612
152881,-1,,5.0,B004FG16MG,B004FG16MG,-0.010803215,0.307561
152882,-1,,5.0,B000I6N6M0,B000I6N6M0,0.028235786,-0.045092095
152883,12,0.0,5.0,B06XZ7NJG5,B06XZ7NJG5,0.13259855,-0.0063837934
152884,-1,,5.0,B0713TZ3R6,B0713TZ3R6,0.03406369,-0.08824432
152885,-1,,5.0,B01E3B81HU,B01E3B81HU,0.12415497,-0.24620558
152886,-1,,5.0,B0BS1615YC,B000UXZQ42,0.31727573,-0.13946292
152887,-1,,5.0,B08KG14KCT,B0781Z7Y3S,0.38036066,-0.25084403
152888,-1,,5.0,B01LXJA5JD,B01LXJA5JD,0.11404261,-0.001907181
152889,-1,,5.0,B01N2IIZW5,B01N2IIZW5,0.11404261,-0.001907181
152890,-1,,5.0,B07WMB4XS4,B0143RT8OY,0.11404261,-0.001907181
152891,-1,,5.0,B07FP8VLXS,B014EUQOGK,0.11404261,-0.001907181
152892,-1,,5.0,B00HQWLHJI,B00HQWLHIE,0.1140426,-0.0019071735
152893,-1,,5.0,B00N76KX4M,B00N76KX4M,0.1140426,-0.0019071735
152894,17,0.0,5.0,B00I3YLHAC,B00I3YLHAC,0.37697968,-0.23862031
152895,-1,,5.0,B07RR2Z4X6,B07RR2Z4X6,-0.026932955,0.1116267
152896,-1,,5.0,B07PHQ93TV,B07K1RZWMC,0.00355912,0.13276738
152897,-1,,5.0,B0B31S1BF5,B078QHT2KY,-0.07777216,-0.026134778
152898,-1,,5.0,B010BWYDYA,B00TSUGXKE,0.024922654,0.30016384
152899,-1,,4.0,B07RKSCXJ5,B07RKSCXJ5,0.05962037,-0.18210426
152900,-1,,5.0,B00WF9YNL6,B00K4PATS4,0.13081497,-0.018247053
152901,-1,,1.0,B00GBEAMDE,B00GBEAMDE,-0.07008267,0.020654485
152902,-1,,1.0,B00414LBJK,B00414LBJK,-0.3518133,-0.19413362
152903,-1,,5.0,B07JMQP6T6,B071K5XXVX,-0.024903603,0.09925405
152904,-1,,5.0,B07FTDZLCC,B07FTDZLCC,-0.33420652,-0.041760046
152905,-1,,5.0,B081HGDJPG,B081HGDJPG,-0.033227973,0.13972712
152906,-1,,5.0,B07GZFM1ZM,B079QHML21,0.004186202,-0.09915344
152907,-1,,5.0,B0B5C3DPHL,B00009R8WJ,0.073055565,0.27304366
152908,-1,,5.0,B098HS1NDV,B003IWFS0Y,0.24527204,-0.060597777
152909,7,0.34593928732796264,5.0,B09QKYP6LS,B00UT5TCRI,0.121293694,0.0049502794
152910,-1,,5.0,B0BSJ6JHP1,B00EZSUVHK,0.118525155,0.04991404
152911,-1,,5.0,B01MDM1SSO,B01MDM1SSO,0.1273749,0.092472345
152912,-1,,5.0,B009ZIILLI,B009ZIILLI,0.07700296,-0.13836345
152913,-1,,5.0,B093SQSK7Y,B07KC7CVQB,0.07185287,0.04022126
152914,-1,,5.0,B06XF6YDR9,B06XF6YDR9,0.14655215,0.09116715
152915,-1,,5.0,B01BFIBRIE,B01BFIBRIE,0.3089233,-0.23862666
152916,-1,,1.0,B097PP2Q4S,B097PP2Q4S,0.13297798,-0.058455836
152917,-1,,2.0,B07K7MQQGM,B07K7MQQGM,0.2421104,0.03612731
152918,-1,,5.0,B07B4P7CXS,B075ZTJ9XR,-0.04537291,-0.116624676
152919,-1,,5.0,B0BVCWX46G,B07DR42FQQ,0.20563352,-0.12581067
152920,-1,,5.0,B07P1WWSBN,B07P1WWSBN,0.013546947,0.24187818
152921,-1,,5.0,B01D3NY9D4,B01D3NUJEC,-0.0076218024,0.12066665
152922,-1,,5.0,B07D1VRQMV,B00JWXRCAW,0.080884516,0.031893417
152923,-1,,5.0,B013G4MYU0,B00K8ZMTGU,-0.059431054,0.14724433
152924,-1,,5.0,B0C3H9736Q,B08NX8NWXD,0.04062881,0.20045397
152925,-1,,5.0,B0B6B911KC,B0B6BM1QVZ,0.21149871,0.10500806
152926,-1,,5.0,B07H4HXW14,B07XDJP3K7,0.08711217,0.33987138
152927,-1,,5.0,B083S6WTPX,B083S6WTPX,0.05576606,0.07039422
152928,-1,,3.0,B0BK35S58W,B09YHD9G81,-0.22045338,0.06511316
152929,-1,,5.0,B086MG1C7C,B086MG1C7C,0.09008962,-0.023458667
152930,-1,,5.0,B00650P2ZC,B00650P2ZC,-0.24195164,-0.030058198
152931,-1,,4.0,B092HSPZJ3,B018E0I01I,-0.20346308,-0.38455915
152932,-1,,3.0,B07XGGH79L,B07XGGH79L,0.044848666,0.30218214
152933,-1,,3.0,B08F9HGJS6,B08F9HGJS6,-0.093049206,0.038028315
152934,-1,,1.0,B07XLGT1KT,B07XLGT1KT,0.1795131,0.0485588
152935,-1,,1.0,B0BPFZ3HGK,B09G9KTK2C,0.172876,-0.03305599
152936,-1,,3.0,B09M75B7BZ,B09G9B4HDJ,0.10036701,0.2769545
152937,-1,,1.0,B09GCWNMZ5,B09G851DWC,0.03464988,0.23044318
152938,-1,,5.0,B0BLSK6NNP,B01J9SFQUW,0.022145186,0.43752435
152939,-1,,5.0,B08J97GRK7,B08J65DST5,0.022977037,0.18839177
152940,-1,,5.0,B07JZ6WN3G,B07JZ6WN3G,-0.25414053,-0.020839231
152941,-1,,5.0,B06XS3BKN8,B06XS3BKN8,0.16388422,0.06592612
152942,-1,,5.0,B07WYYQZDZ,B07WQWL7B4,-0.075775534,0.3931705
152943,-1,,1.0,B0187AEJTM,B0187AEJTM,0.19047844,0.054663867
152944,-1,,5.0,B07CMBQFQL,B06XW43PLJ,-0.003722757,0.402614
152945,-1,,1.0,B00L0YLRUW,B00L0YLRUW,0.26660115,-0.27978358
152946,-1,,1.0,B01BH83OOM,B01BH83OOM,0.053991105,0.006441854
152947,-1,,4.0,B00U3FPN4U,B00U3FPN4U,0.0069657043,-0.22976848
152948,-1,,2.0,B00OTWPS52,B00OTWPS52,0.025028074,0.021607172
152949,-1,,5.0,B00D3WQMVI,B00D3WQMVI,-0.12762508,0.14969237
152950,-1,,1.0,B00DQGIIJU,B00DQGIIJU,0.16971356,0.043489106
152951,-1,,1.0,B00DQGIIM2,B00DQGIIM2,0.14568567,-0.016348455
152952,-1,,5.0,B00FZ9SMVU,B00FZ9SMVU,0.05639801,0.17620857
152953,-1,,2.0,B0077L8YOO,B0077L8YOO,0.062558584,-0.102036595
152954,-1,,1.0,B0095PZHPE,B0095PZHPE,0.18695128,-0.19007912
152955,-1,,5.0,B004UQ05M8,B004UQ05M8,-0.08788029,0.13630456
152956,-1,,5.0,B08HRK6RT8,B08HRK6RT8,-0.32954365,-0.0052099023
152957,-1,,5.0,B08C3YBBHM,B08C3YBBHM,-0.07562676,0.213634
152958,-1,,5.0,B01F6V6TES,B01F6V6TES,0.094314195,0.25259933
152959,-1,,1.0,B08GB83F7C,B085WSCTS4,0.013270706,-0.18572217
152960,-1,,5.0,B089F9YDFC,B089F9YDFC,0.13566297,0.042679906
152961,-1,,5.0,B07T1Q53J1,B07T1Q53J1,-0.15571827,-0.067145646
152962,-1,,5.0,B07WR9K6GH,B07WR9K6GH,-0.04459893,0.35553575
152963,-1,,5.0,B07731Y1CC,B07731Y1CC,0.14924267,0.12618615
152964,-1,,5.0,B005C29QN8,B005C29QN8,0.39859363,-0.27434415
152965,-1,,5.0,B00XHRY2YS,B0049VVQ9U,0.30454805,-0.2278102
152966,-1,,5.0,B07BL3VYH5,B06ZYBSGSF,-0.06714265,0.33914286
152967,-1,,1.0,B0142FO130,B0142FO130,0.19002831,0.10255757
152968,-1,,1.0,B011Z8LT3C,B011Z8LT3C,0.18660375,0.12499066
152969,-1,,5.0,B07S764D9V,B003ELYQHK,-0.34234363,-0.028048407
152970,-1,,3.0,B017LSIXDE,B00TP1BWMK,-0.07276318,-0.123886116
152971,-1,,3.0,B019HVZQJW,B019HVZQJW,-0.050510295,-0.11197829
152972,-1,,5.0,B0935ZDCYD,B016XTADG2,-0.37215626,-0.044313874
152973,-1,,5.0,B09YYLCZTJ,B09WVPZGMM,0.024446128,-0.025130805
152974,-1,,4.0,B081F4R8LQ,B00GKG4JVE,0.13622934,0.26950115
152975,-1,,1.0,B0BS6KLLT1,B00M2RA8XS,-0.18081638,0.06922796
152976,-1,,5.0,B008I64TOQ,B008I64TOQ,0.06990289,-0.07110633
152977,-1,,5.0,B08N5TC2Z3,B07D25RSWX,-0.03718041,-0.14322242
152978,-1,,5.0,B09BQLWBR3,B07DMKS21K,0.13731939,0.2073569
152979,-1,,5.0,B06Y19QQG7,B06Y1H5WWP,0.033431925,0.26783493
152980,-1,,2.0,B07BCP2MBQ,B0030W17RA,0.008435804,-0.008571245
152981,-1,,5.0,B07X2H999C,B07X2H999C,0.27232346,0.039756536
152982,-1,,5.0,B083YHS7SV,B071ZYHCM6,0.068347566,0.28948277
152983,-1,,5.0,B099F866ZB,B099F866ZB,-0.039349698,0.28806067
152984,-1,,5.0,B073RFJ7Z5,B073RFJ7Z5,-0.06274882,0.12873904
152985,-1,,5.0,B00TVRI6KY,B00TVRI6KY,0.12885445,0.062574424
152986,-1,,5.0,B0B277V5RW,B0033WSDY2,-0.2547541,0.0023249146
152987,-1,,1.0,B00CRBSM1Y,B00CRBSM1Y,0.06990304,0.09099163
152988,-1,,5.0,B00M0X1VPS,B00KXVBB3Q,0.1054899,-0.3501358
152989,-1,,5.0,B00ZPRNQSQ,B00I0F18YY,0.0033392087,0.2784167
152990,-1,,5.0,1567120709,1567120709,0.16988379,0.08105081
152991,-1,,5.0,B00F5NB7JK,B00F5NB7JK,0.10245513,-0.28737953
152992,-1,,5.0,B091MWYL88,B091MWYL88,0.006827783,0.16515815
152993,-1,,5.0,B07QKHKFY5,B07QKHKFY5,0.19782558,-0.039504047
152994,-1,,5.0,B08D6KFR59,B08D6HFQY5,-0.07624662,0.47374043
152995,-1,,5.0,B08Y1C5K1Z,B08J89B51P,-0.01286117,0.47203204
152996,-1,,5.0,B08HXV1CFZ,B08HXTD8WL,-0.574665,-0.011834953
152997,-1,,4.0,B0B1M6Q6XC,B075LKHBJ6,-0.082906075,0.4956272
152998,-1,,5.0,B09NKWLJ7Y,B07ZBJPYRK,-0.62484825,0.007314004
152999,-1,,5.0,B08G4H1KTM,B08G4H1KTM,0.088222966,0.23541465
153000,-1,,5.0,B082HLX868,B082HLX868,0.103006974,0.22040981
153001,-1,,5.0,B07X3RCYW5,B07X3RCYW5,-0.172517,-0.098461576
153002,-1,,5.0,B00HNFPZF0,B00HNFPZF0,-0.036439486,0.3654842
153003,-1,,5.0,B0C1FZXSJG,B07JQC51NB,0.08731195,-0.313628
153004,-1,,5.0,B07JJ1ZP6T,B00T552B8U,-0.42536205,-0.15858592
153005,-1,,4.0,B00527Z664,B00527Z664,0.086078376,-0.11415498
153006,-1,,5.0,B0B6QHB66K,B0006D50RO,0.19460064,0.15365116
153007,-1,,5.0,B00RI51FPO,B00RI51FPO,-0.036367625,0.18561113
153008,-1,,4.0,B079BZQ987,B0191XMBV2,-0.06459319,-0.16713426
153009,-1,,5.0,B00006HSK6,B00006HSK6,0.0668147,-0.030550675
153010,-1,,4.0,B0000AHO92,B0000AHO92,-0.11776116,-0.13344142
153011,-1,,3.0,B004UW0EMS,B004UW0EMS,0.21613088,0.1053818
153012,-1,,3.0,B004M5OZUA,B004M5OZUA,0.13531327,0.06238985
153013,-1,,5.0,B00515FRG6,B00515FRG6,0.15147185,0.2046377
153014,-1,,1.0,B003H0WQHU,B003H0WQHU,0.09586108,0.3051776
153015,-1,,1.0,B0841LS42N,B0841LS42N,0.07097142,-0.34670475
153016,-1,,2.0,B07PPH5Y2K,B07PPH5Y2K,0.079610765,0.13857105
153017,-1,,4.0,B07XLLCJ5F,B07XLLCJ5F,0.08408367,0.16815281
